state,city,name,lat,lon
Oregon,Portland,Kildare,18.2311856,-76.6530705
Oregon,Portland,Jade District,45.5049032,-122.578574
Oregon,Portland,Slabtown,45.5342138,-122.6946198
Oregon,Portland,Nob Hill,45.5298758,-122.698505
Oregon,Portland,East Bayside,43.6657141,-70.2555084
Oregon,Portland,Parkside,43.6562915,-70.2693272
Oregon,Portland,Arts District,43.6548931,-70.2613666
Oregon,Portland,India Street,43.6611815,-70.2502084
Oregon,Portland,Back Cove,43.6787604,-70.2795069
Oregon,Portland,Thompsons Point,43.650797,-70.2913332
Oregon,Portland,Bayside,43.662603,-70.2610983
Oregon,Portland,Terwilliger,45.4851729,-122.6771311
Oregon,Portland,Corbett,45.4970464,-122.6757959
Oregon,Portland,South Waterfront,45.4958,-122.6701713
Oregon,Portland,Lair Hill,45.502089,-122.6798673
Pennsylvania,Allentown,Griesemersville,40.5919396,-75.5034256
Pennsylvania,Allentown,Midway Manor,40.629897,-75.4251341
Pennsylvania,Allentown,Waldheim Park,40.5706536,-75.4532378
Pennsylvania,Allentown,Allentown,40.4226177,-79.993086
Pennsylvania,Allentown,Wilbur,40.5592692,-75.4745785
Pennsylvania,Allentown,Rittersville,40.6226875,-75.4284304
Pennsylvania,Allentown,Mountainville,40.5772214,-75.4531853
Pennsylvania,Allentown,East Allentown,40.6053707,-75.4455161
Pennsylvania,Allentown,Alton Park,40.5615324,-75.4931298
Pennsylvania,Allentown,Overlook Park,40.6124174,-75.4501986
Pennsylvania,Allentown,Dutch Hill,40.6113162,-75.4376388
Pennsylvania,Allentown,Sacred Heart,40.607894,-75.467303
Pennsylvania,Allentown,Jordan Heights,40.6112724,-75.4700584
Pennsylvania,Allentown,Old Fairgrounds Historic District,40.6104381,-75.4728665
Pennsylvania,Allentown,7th Street,40.6102092,-75.475701
Pennsylvania,Allentown,Eighth Ward,40.610732,-75.4815336
Pennsylvania,Allentown,Old Allentown,40.6040356,-75.4795782
Pennsylvania,Allentown,Mosser Village,40.6069912,-75.4450748
Pennsylvania,Allentown,West Park Historic District,40.6003283,-75.4915596
Pennsylvania,Allentown,Fairview,40.5896021,-75.4704167
Pennsylvania,Allentown,Hamilton Park,40.58921,-75.5040594
Pennsylvania,Allentown,Rose Garden,40.5937597,-75.51901
Pennsylvania,Allentown,Park Ridge,40.5882377,-75.5141531
Pennsylvania,Allentown,West Walnut,40.5954432,-75.4904284
Pennsylvania,Allentown,Union Terrace,40.5925768,-75.4915296
Pennsylvania,Allentown,West End Theatre District,40.6038146,-75.5002785
Pennsylvania,Allentown,South Poplar,40.5721119,-75.4666606
Pennsylvania,Allentown,6th Ward,40.6147378,-75.4614201
Pennsylvania,Allentown,The Waterfront,40.6171725,-75.458065
Pennsylvania,Allentown,1st Ward,40.6079123,-75.4597848
Pennsylvania,Allentown,Old Allentown Historic District,40.6047878,-75.479635
Pennsylvania,Allentown,NoTi (North of Tilghman),40.6156099,-75.4726761
Pennsylvania,Allentown,7th St,40.6113667,-75.4759873
Pennsylvania,Allentown,Downtown,40.6021692,-75.4719138
Pennsylvania,Allentown,Arts District,40.6034318,-75.4685528
Pennsylvania,Allentown,West End,40.6014197,-75.5134647
Pennsylvania,Allentown,Trexler Park,40.5952104,-75.5363168
Pennsylvania,Allentown,South Side,40.5906509,-75.4535386
Pennsylvania,Allentown,East Side,40.6225187,-75.4365207
Pennsylvania,Allentown,Center City,40.6081034,-75.4704882
Pennsylvania,Allentown,Franklin Park,40.6013746,-75.486133
Pennsylvania,Erie,Downtown Erie,42.1277982,-80.0840796
Pennsylvania,Erie,Garden Heights,42.1187437,-80.0102718
Pennsylvania,Erie,Glenwood Heights,42.1036098,-80.0720489
Pennsylvania,Erie,Marvintown,42.1099566,-80.0650239
Pennsylvania,Erie,Burton,42.1309205,-80.0361488
Pennsylvania,Erie,Diehl,42.1354553,-80.0243736
Pennsylvania,Erie,Kingtown,42.1364858,-80.0565747
Pennsylvania,Erie,Bay Lights,42.1424732,-80.065231
Pennsylvania,Erie,East Bayfront,42.1406279,-80.0782219
Pennsylvania,Erie,West Bayfront,42.1290411,-80.0973556
Pennsylvania,Erie,Glenwood Hills,42.0980709,-80.068071
Pennsylvania,Erie,Glenwood,42.0898334,-80.0731537
Pennsylvania,Erie,South East Hills,42.1053793,-80.0526326
Pennsylvania,Erie,Saint Mary,42.1287453,-80.0771355
Pennsylvania,Erie,Bayfront,42.1207001,-80.1075228
Pennsylvania,Erie,Frontier,42.1197333,-80.1194267
Pennsylvania,Erie,Greater Kahkwa,42.1154727,-80.1302984
Pennsylvania,Erie,Little Italy,42.1120067,-80.0905294
Pennsylvania,Erie,Lakeside,42.1476075,-80.0437637
Pennsylvania,Erie,Central City,42.116538,-80.0721717
Pennsylvania,Erie,Southeast Erie,42.1167989,-80.0450928
Pennsylvania,Erie,Central Eastside,42.1206444,-80.0565563
Pennsylvania,Erie,Walczak Park,42.1186036,-80.0236832
Pennsylvania,Erie,Pleasant Heights,42.1106172,-80.0328784
Pennsylvania,Erie,Franklin Park,42.1413914,-80.0441214
Pennsylvania,Erie,Burton Heights,42.1254041,-80.0360601
Pennsylvania,Erie,Eastlawn Hills,42.1269936,-80.016507
Pennsylvania,Erie,Robbins Blass,42.0982001,-80.103291
Pennsylvania,Erie,Erie Heights,42.0841436,-80.1094596
Pennsylvania,Erie,Washington Heights,42.0889131,-80.0949879
Pennsylvania,Erie,Evanston Heights,42.0934174,-80.1139567
Pennsylvania,Erie,Southwest Erie,42.0996904,-80.0980679
Pennsylvania,Erie,Perry Park,42.09644,-80.0909311
Pennsylvania,Erie,Washington Center,42.0905484,-80.0960375
Pennsylvania,Erie,Melrose Acres,42.0925656,-80.0979446
Pennsylvania,Erie,Rilling,42.0919185,-80.0902723
Pennsylvania,Erie,Greengarden Terrace,42.0944513,-80.1106809
Pennsylvania,Erie,Erie Terrace,42.0871133,-80.1158766
Pennsylvania,Erie,Peach Street Terrace,42.0908427,-80.0812483
Pennsylvania,Erie,Longacre Village,42.0894985,-80.0832085
Pennsylvania,Erie,Woodhood,42.0939052,-80.0806551
Pennsylvania,Erie,Grandview Heights,42.0863443,-80.0969739
Pennsylvania,Erie,Scenery Hills,42.0841422,-80.1004861
Pennsylvania,Erie,West Hills,42.083962,-80.1047521
Pennsylvania,Erie,Southland,42.0925095,-80.1015681
Pennsylvania,Erie,Southland Hills,42.0971468,-80.1096593
Pennsylvania,Erie,Liberty Terrace,42.0937367,-80.0873209
Pennsylvania,Erie,Homecrest,42.0908831,-80.0870862
Pennsylvania,Erie,Erie Manor,42.1081199,-80.129689
Pennsylvania,Erie,Baldwin Park,42.0991825,-80.1151058
Pennsylvania,Erie,South Erie Hillside,42.1142486,-80.0783013
Pennsylvania,Erie,Woodlawn,42.0888355,-80.11125
Pennsylvania,Erie,Midtown,42.1249002,-80.0745803
Pennsylvania,Erie,West Side Squires,42.1046023,-80.101848
Pennsylvania,Erie,Pineview,42.0804273,-80.1089451
Pennsylvania,Erie,Garden Court,42.1236224,-80.0993859
Pennsylvania,Erie,Eastside Eagles,42.131917,-80.0681247
Pennsylvania,Philadelphia,Queen Village,39.9391126,-75.149403
Pennsylvania,Philadelphia,Northern Liberties,39.9650487,-75.1418546
Pennsylvania,Philadelphia,Hunting Park,40.016501,-75.1437876
Pennsylvania,Philadelphia,Allegheny West,40.0084457,-75.1779559
Pennsylvania,Philadelphia,Society Hill,39.944368,-75.1474636
Pennsylvania,Philadelphia,Powelton Village,39.9584461,-75.1910125
Pennsylvania,Philadelphia,Elmwood Park,39.9178908,-75.2279592
Pennsylvania,Philadelphia,Ashton Wooden Bridge,40.0717777,-75.0229484
Pennsylvania,Philadelphia,Lagrange,40.0768651,-75.0391464
Pennsylvania,Philadelphia,Bustleton,40.0826108,-75.0315597
Pennsylvania,Philadelphia,Roxborough,40.0306496,-75.2135556
Pennsylvania,Philadelphia,Mayfair,40.0337228,-75.0340604
Pennsylvania,Philadelphia,Germantown,40.0358445,-75.1746799
Pennsylvania,Philadelphia,West Mount Airy,40.0490929,-75.1965558
Pennsylvania,Philadelphia,Saint Martins,40.067849,-75.1970558
Pennsylvania,Philadelphia,Oxford Circle,40.033462,-75.0851234
Pennsylvania,Philadelphia,Wharton,39.9267796,-75.157122
Pennsylvania,Philadelphia,Sharswood,39.977057,-75.1712893
Pennsylvania,Philadelphia,Ludlow,39.972057,-75.1462881
Pennsylvania,Philadelphia,Angora,39.9440018,-75.2376817
Pennsylvania,Philadelphia,Tioga,40.0090012,-75.1679555
Pennsylvania,Philadelphia,Tioga Park,39.9973346,-75.1029527
Pennsylvania,Philadelphia,Southwest Schuylkill,39.9453204,-75.2096806
Pennsylvania,Philadelphia,Pennsport,39.9276129,-75.1504549
Pennsylvania,Philadelphia,Wynnefield,39.9889241,-75.2328706
Pennsylvania,Philadelphia,Feltonville,40.0217787,-75.1257311
Pennsylvania,Philadelphia,Rhawnhurst,40.0617779,-75.0557276
Pennsylvania,Philadelphia,Kingsessing,39.9367796,-75.2296258
Pennsylvania,Philadelphia,Richmond,39.9914994,-75.108693
Pennsylvania,Philadelphia,Lexington Park,40.0534446,-75.0462829
Pennsylvania,Philadelphia,Holme Circle,40.0562224,-75.0282266
Pennsylvania,Philadelphia,Francisville,39.9701127,-75.1690669
Pennsylvania,Philadelphia,Schuylkill,39.942335,-75.1871235
Pennsylvania,Philadelphia,Spruce Hill,39.952335,-75.2190695
Pennsylvania,Philadelphia,Juniata,40.0084455,-75.1087862
Pennsylvania,Philadelphia,Whitman,39.9167797,-75.1554552
Pennsylvania,Philadelphia,Franklinville,40.0106678,-75.1351763
Pennsylvania,Philadelphia,Belmont,39.9656683,-75.2024019
Pennsylvania,Philadelphia,Frankford,40.0281674,-75.084896
Pennsylvania,Philadelphia,Wister,40.033239,-75.1648965
Pennsylvania,Philadelphia,Fern Rock,40.0440005,-75.1393424
Pennsylvania,Philadelphia,Chestnut Hill,40.0770553,-75.2074
Pennsylvania,Philadelphia,Girard Estates,39.9234462,-75.1846235
Pennsylvania,Philadelphia,Packer Park,39.9112241,-75.1785121
Pennsylvania,Philadelphia,Pennypack Woods,40.054278,-75.0160039
Pennsylvania,Philadelphia,Strawberry Mansion,39.9834459,-75.1826787
Pennsylvania,Philadelphia,Abbotsford Homes,40.0134455,-75.1746224
Pennsylvania,Philadelphia,Wissahickon,40.0188263,-75.2082003
Pennsylvania,Philadelphia,Upper Holmesburg,40.0467781,-75.0096148
Pennsylvania,Philadelphia,Nicetown-Tioga,40.0267786,-75.156288
Pennsylvania,Philadelphia,Nicetown,40.0131678,-75.1568438
Pennsylvania,Philadelphia,Logan,40.0284452,-75.1515654
Pennsylvania,Philadelphia,Wyoming,40.0223342,-75.1446209
Pennsylvania,Philadelphia,Southwest Center City,39.9409462,-75.1796231
Pennsylvania,Philadelphia,Crescentville,40.0389541,-75.1101141
Pennsylvania,Philadelphia,West Oak Lane,40.0625487,-75.1552556
Pennsylvania,Philadelphia,Lawncrest,40.0439943,-75.10258
Pennsylvania,Philadelphia,Garden Court,39.9578906,-75.2260143
Pennsylvania,Philadelphia,Pennypack Park,40.0591385,-75.0450561
Pennsylvania,Philadelphia,Tabor,40.0387228,-75.1421204
Pennsylvania,Philadelphia,North Central,39.9751127,-75.1629555
Pennsylvania,Philadelphia,Point Breeze,39.9334462,-75.1779564
Pennsylvania,Philadelphia,Grays Ferry,39.9351129,-75.1921238
Pennsylvania,Philadelphia,Wynnefield Heights,40.0026413,-75.2093159
Pennsylvania,Philadelphia,Olney,40.0412227,-75.1237863
Pennsylvania,Philadelphia,Lawndale,40.0505708,-75.091658
Pennsylvania,Philadelphia,Highland,40.0712221,-75.2112892
Pennsylvania,Philadelphia,Eastwick,39.9016918,-75.2464044
Pennsylvania,Philadelphia,Haddington,39.9651031,-75.236668
Pennsylvania,Philadelphia,Hartranft,39.9848348,-75.1471214
Pennsylvania,Philadelphia,Mermaid,40.0789997,-75.1782321
Pennsylvania,Philadelphia,Wayne Junction,40.022612,-75.1593437
Pennsylvania,Philadelphia,Mill Creek,39.9662239,-75.2154581
Pennsylvania,Philadelphia,Cedar Park,39.9503906,-75.2274033
Pennsylvania,Philadelphia,Tacony,40.0312228,-75.0443386
Pennsylvania,Philadelphia,Olde Kensington,39.9690016,-75.1432323
Pennsylvania,Philadelphia,Allen Lane,40.0565002,-75.1974001
Pennsylvania,Philadelphia,Fox Chase,40.0771601,-75.0771797
Pennsylvania,Philadelphia,Pittville,40.0573335,-75.1446202
Pennsylvania,Philadelphia,Rittenhouse Square,39.9484461,-75.1721227
Pennsylvania,Philadelphia,Hawthorne,39.9359462,-75.1671225
Pennsylvania,Philadelphia,East Falls,40.0175978,-75.1892878
Pennsylvania,Philadelphia,Somerton,40.1234434,-75.0148921
Pennsylvania,Philadelphia,Cobbs Creek,39.9540814,-75.2384259
Pennsylvania,Philadelphia,Bella Vista,39.9385596,-75.1563672
Pennsylvania,Philadelphia,Vereeville,40.0876107,-75.0557273
Pennsylvania,Philadelphia,Brewerytown,39.9770571,-75.1818453
Pennsylvania,Philadelphia,Gravers,40.0773331,-75.2018442
Pennsylvania,Philadelphia,Northwood,40.020112,-75.0960077
Pennsylvania,Philadelphia,Yorktown,39.9734459,-75.152955
Pennsylvania,Philadelphia,Port Richmond,39.9863549,-75.1009166
Pennsylvania,Philadelphia,Overbrook,39.9808196,-75.2545274
Pennsylvania,Philadelphia,Somerville,40.0517781,-75.1512872
Pennsylvania,Philadelphia,Burholme,40.0614174,-75.0835892
Pennsylvania,Philadelphia,Manayunk,40.0290779,-75.2241689
Pennsylvania,Philadelphia,Blue Grass,40.0656667,-75.0273931
Pennsylvania,Philadelphia,Fishers,40.0303897,-75.1565656
Pennsylvania,Philadelphia,Bridesburg,40.0003901,-75.0696179
Pennsylvania,Philadelphia,Pauls Run,40.0967773,-75.0329485
Pennsylvania,Philadelphia,Chopersville,40.0034457,-75.1312873
Pennsylvania,Philadelphia,Stanton,39.9898348,-75.1593442
Pennsylvania,Philadelphia,Summerdale,40.0326117,-75.0890627
Pennsylvania,Philadelphia,Kensington,39.9859458,-75.1318429
Pennsylvania,Philadelphia,University City,39.9492795,-75.1896236
Pennsylvania,Philadelphia,Harrisburg,40.0556669,-75.025171
Pennsylvania,Philadelphia,East Mount Airy,40.0600262,-75.1825994
Pennsylvania,Philadelphia,Parkside,39.9803587,-75.2235408
Pennsylvania,Philadelphia,Spring Garden,39.9656683,-75.1687892
Pennsylvania,Philadelphia,Mantua,39.9626127,-75.1912903
Pennsylvania,Philadelphia,Fairmount,39.9723349,-75.181012
Pennsylvania,Philadelphia,Ivy Hill,40.0789997,-75.1779543
Pennsylvania,Philadelphia,Chinatown,39.9534461,-75.1546218
Pennsylvania,Philadelphia,Upper Roxborough,40.0580541,-75.2410064
Pennsylvania,Philadelphia,West Kensington,39.9865014,-75.1390654
Pennsylvania,Philadelphia,Poplar,39.9653905,-75.1537884
Pennsylvania,Philadelphia,Paschall,39.9242796,-75.2385153
Pennsylvania,Philadelphia,Pencoyd,40.0009214,-75.2136673
Pennsylvania,Philadelphia,Holmesburg,40.0412947,-75.0261553
Pennsylvania,Philadelphia,Wissinoming,40.0223341,-75.0632284
Pennsylvania,Philadelphia,Carroll Park,39.9733742,-75.234669
Pennsylvania,Philadelphia,Torresdale,40.0546097,-75.0048275
Pennsylvania,Philadelphia,Winchester Park,40.0551113,-75.0296155
Pennsylvania,Philadelphia,Carpenter,40.0523336,-75.2001781
Pennsylvania,Philadelphia,Volunteertown,40.0413293,-75.0878769
Pennsylvania,Philadelphia,Cedar Grove,40.0301118,-75.1054523
Pennsylvania,Philadelphia,Fitler,40.0092788,-75.058784
Pennsylvania,Philadelphia,East Oak Lane,40.0525435,-75.1327735
Pennsylvania,Philadelphia,Morrell Park,40.0734443,-74.9885027
Pennsylvania,Philadelphia,Modena Park,40.0784442,-74.987947
Pennsylvania,Philadelphia,West Torresdale,40.0734443,-74.9882249
Pennsylvania,Philadelphia,Normandy,40.1034438,-74.9957249
Pennsylvania,Philadelphia,Crestmont Farms,40.0734443,-74.9779467
Pennsylvania,Philadelphia,Academy Garden,40.063016,-75.0097774
Pennsylvania,Philadelphia,Chestnut Wood Village,40.0620901,-74.9840691
Pennsylvania,Philadelphia,Mechanicsville,40.1095548,-74.9651683
Pennsylvania,Philadelphia,Milbrook,40.0784442,-74.9746133
Pennsylvania,Philadelphia,Longmead Farms,40.0864996,-74.9718353
Pennsylvania,Philadelphia,Delaire Landing,40.0467781,-74.9862806
Pennsylvania,Philadelphia,Byberry,40.1112214,-74.9862801
Pennsylvania,Philadelphia,Parkwood Manor,40.0934439,-74.9679462
Pennsylvania,Philadelphia,Fishtown,39.9732555,-75.1304082
Pennsylvania,Philadelphia,Gayborhood,39.9479766,-75.1624004
Pennsylvania,Philadelphia,Little Saigon,39.9359474,-75.1568983
Pennsylvania,Philadelphia,Northbank,39.9712411,-75.1173953
Pennsylvania,Philadelphia,Siena Place,39.9109114,-75.1883101
Pennsylvania,Philadelphia,Wissahickon Hills,40.0400805,-75.2190275
Pennsylvania,Philadelphia,Germany Hill,40.0372102,-75.2286262
Pennsylvania,Philadelphia,Roxborough Park,40.0396548,-75.2340216
Pennsylvania,Philadelphia,Dearnley Park,40.0473494,-75.2389438
Pennsylvania,Philadelphia,Andorra,40.0711411,-75.2359735
Pennsylvania,Philadelphia,West Central Germantown,40.0363395,-75.1829644
Pennsylvania,Philadelphia,Southwest Germantown,40.024203,-75.1678604
Pennsylvania,Philadelphia,Germantown - Penn Knox,40.0314608,-75.1724465
Pennsylvania,Philadelphia,Germantown - Westside,40.026648,-75.1772845
Pennsylvania,Philadelphia,East Germantown,40.0478003,-75.1644861
Pennsylvania,Philadelphia,Germantown - Morton,40.0437574,-75.1751486
